Precio_real,Precio_predicho,Error_absoluto
133000,147499.25,14499.25
377000,443978.7,66978.6875
606000,249101.5,356898.5
188000,190306.33,2306.328125
178000,177998.94,1.0625
95000,130159.336,35159.3359375
257000,223755.52,33244.484375
574000,382367.38,191632.625
155000,146941.97,8058.03125
143000,138806.12,4193.875
737000,626349.25,110650.75
456000,416860.94,39139.0625
146000,136333.1,9666.90625
293000,276545.4,16454.59375
80000,111730.53,31730.53125
318000,353853.7,35853.6875
834000,759930.3,74069.6875
474000,381520.06,92479.9375
281000,281516.34,516.34375
205000,157584.38,47415.625
102000,154223.25,52223.25
123000,140246.06,17246.0625
449000,353997.2,95002.8125
167000,180452.9,13452.90625
138000,187153.55,49153.546875
974000,829949.06,144050.9375
337000,297182.2,39817.8125
288000,206887.48,81112.515625
518000,387194.8,130805.1875
130000,139896.53,9896.53125
324000,236249.11,87750.890625
69000,128283.086,59283.0859375
142000,127133.73,14866.2734375
103000,131072.12,28072.125
494000,326113.44,167886.5625
297000,176398.14,120601.859375
61000,118642.016,57642.015625
142000,175847.19,33847.1875
132000,150353.8,18353.796875
287000,323899.88,36899.875
336000,327960.94,8039.0625
368000,308721.47,59278.53125
398000,489299.38,91299.375
675000,381113.56,293886.4375
144000,139590.31,4409.6875
129000,143849.58,14849.578125
729000,667024.7,61975.3125
593000,439477.4,153522.59375
251000,250223.97,776.03125
228000,200313.5,27686.5
662000,499011.06,162988.9375
341000,304854.34,36145.65625
120000,140758.97,20758.96875
141000,150776.28,9776.28125
425000,320242.0,104758.0
180000,161836.05,18163.953125
133000,174396.64,41396.640625
393000,290400.1,102599.90625
244000,151765.9,92234.09375
244000,229177.62,14822.375
159000,193030.4,34030.40625
436000,347325.25,88674.75
271000,291299.9,20299.90625
466000,329663.22,136336.78125
147000,143975.77,3024.234375
431000,247158.2,183841.796875
186000,238471.64,52471.640625
222000,162746.36,59253.640625
162000,170801.16,8801.15625
217000,151676.19,65323.8125
213000,202469.6,10530.40625
217000,192418.95,24581.046875
151000,183939.88,32939.875
251000,229353.84,21646.15625
337000,186104.81,150895.1875
343000,216983.28,126016.71875
120000,125369.25,5369.25
152000,166511.03,14511.03125
481000,326633.2,154366.8125
256000,243455.89,12544.109375
465000,390050.56,74949.4375
65000,113237.08,48237.078125
119000,140541.9,21541.90625
150000,154223.47,4223.46875
397000,443691.78,46691.78125
158000,157941.56,58.4375
798000,580298.0,217702.0
108000,111140.97,3140.96875
212000,178612.62,33387.375
258000,244403.94,13596.0625
764000,489422.94,274577.0625
155000,141578.84,13421.15625
260000,212679.17,47320.828125
274000,170526.1,103473.90625
367000,218191.5,148808.5
132000,139181.73,7181.734375
143000,154748.94,11748.9375
305000,255753.66,49246.34375
131000,181571.84,50571.84375
766000,401218.2,364781.8125
216000,209824.19,6175.8125
548000,255292.47,292707.53125
126000,143076.97,17076.96875
127000,151072.75,24072.75
879000,706192.5,172807.5
48000,128965.46,80965.4609375
272000,217057.14,54942.859375
218000,165001.6,52998.40625
295000,216599.16,78400.84375
853000,637533.3,215466.6875
231000,256954.89,25954.890625
196000,160683.16,35316.84375
98000,130192.28,32192.28125
340000,285003.25,54996.75
676000,436196.34,239803.65625
388000,325759.62,62240.375
92000,148734.64,56734.640625
578000,287227.3,290772.6875
973000,802015.94,170984.0625
354000,292561.94,61438.0625
741000,647717.2,93282.8125
176000,141200.84,34799.15625
302000,259059.1,42940.90625
74000,121793.17,47793.171875
207000,210764.88,3764.875
82000,136825.0,54825.0
226000,195105.69,30894.3125
243000,197278.44,45721.5625
223000,211751.4,11248.59375
200000,166338.75,33661.25
97000,162028.12,65028.125
129000,188714.8,59714.796875
99000,153451.28,54451.28125
165000,197736.12,32736.125
205000,140868.12,64131.875
468000,365633.3,102366.6875
90000,138673.36,48673.359375
93000,135221.77,42221.765625
458000,249337.4,208662.59375
346000,237428.89,108571.109375
133000,196415.97,63415.96875
574000,201521.48,372478.515625
278000,246912.34,31087.65625
495000,438298.62,56701.375
1122000,718407.5,403592.5
175000,159202.0,15798.0
148000,131926.25,16073.75
550000,495111.12,54888.875
123000,167289.22,44289.21875
574000,322210.16,251789.84375
463000,291335.88,171664.125
168000,271923.72,103923.71875
188000,241743.4,53743.40625
1276000,794826.5,481173.5
341000,280789.28,60210.71875
319000,212998.64,106001.359375
165000,149492.72,15507.28125
131000,145544.55,14544.546875
99000,155072.38,56072.375
264000,272291.16,8291.15625
269000,232459.25,36540.75
712000,572661.0,139339.0
76000,314271.8,238271.8125
360000,406746.66,46746.65625
177000,150347.4,26652.59375
201000,244529.56,43529.5625
322000,280670.97,41329.03125
506000,352828.06,153171.9375
138000,143847.84,5847.84375
148000,163549.03,15549.03125
246000,212248.38,33751.625
180000,189351.6,9351.59375
288000,230724.28,57275.71875
112000,132226.78,20226.78125
631000,328221.8,302778.1875
266000,225331.23,40668.765625
187000,201369.22,14369.21875
266000,187283.16,78716.84375
872000,492704.3,379295.6875
383000,191576.28,191423.71875
277000,223972.89,53027.109375
91000,137992.38,46992.375
163000,175854.03,12854.03125
117000,149563.06,32563.0625
265000,210006.08,54993.921875
198000,158835.22,39164.78125
276000,353080.66,77080.65625
490000,244010.69,245989.3125
399000,261115.47,137884.53125
352000,400174.3,48174.3125
374000,253683.11,120316.890625
180000,151266.22,28733.78125
157000,162624.95,5624.953125
136000,164277.72,28277.71875
493000,291817.06,201182.9375
255000,186732.44,68267.5625
96000,155397.69,59397.6875
423000,189154.52,233845.484375
184000,168939.34,15060.65625
609000,538667.2,70332.8125
124000,173200.56,49200.5625
123000,151776.8,28776.796875
139000,184892.73,45892.734375
121000,154924.92,33924.921875
342000,272184.53,69815.46875
359000,195059.23,163940.765625
85000,132796.75,47796.75
85000,121897.945,36897.9453125
323000,236655.31,86344.6875
841000,653834.44,187165.5625
187000,150065.0,36935.0
417000,215271.39,201728.609375
97000,186083.05,89083.046875
165000,137908.44,27091.5625
300000,227013.33,72986.671875
212000,141526.52,70473.484375
179000,262380.3,83380.3125
313000,255227.27,57772.734375
503000,336971.16,166028.84375
317000,458721.84,141721.84375
125000,145048.53,20048.53125
91000,130492.13,39492.1328125
188000,185691.31,2308.6875
136000,198587.03,62587.03125
386000,340759.22,45240.78125
195000,206651.53,11651.53125
779000,654646.6,124353.375
764000,756521.4,7478.625
566000,546366.1,19633.875
217000,214657.28,2342.71875
859000,674924.3,184075.6875
134000,182106.4,48106.40625
156000,178577.34,22577.34375
151000,152570.98,1570.984375
657000,478294.2,178705.8125
143000,137478.56,5521.4375
471000,292904.44,178095.5625
946000,805146.0,140854.0
127000,125575.9,1424.1015625
84000,144619.19,60619.1875
120000,142948.22,22948.21875
103000,101654.09,1345.90625
159000,148955.28,10044.71875
185000,145762.69,39237.3125
319000,217127.8,101872.203125
309000,253164.0,55836.0
316000,224219.08,91780.921875
124000,153705.48,29705.484375
654000,462179.16,191820.84375
203000,243926.0,40926.0
722000,475276.38,246723.625
293000,183071.88,109928.125
206000,150600.92,55399.078125
521000,741496.4,220496.375
212000,180070.0,31930.0
183000,189330.75,6330.75
304000,257844.98,46155.015625
860000,666842.8,193157.1875
571000,382387.06,188612.9375
249000,170097.72,78902.28125
250000,277932.3,27932.3125
224000,194540.81,29459.1875
196000,264803.9,68803.90625
430000,397881.5,32118.5
289000,450286.66,161286.65625
360000,248635.62,111364.375
137000,162071.53,25071.53125
346000,300054.53,45945.46875
220000,161591.8,58408.203125
407000,474342.25,67342.25
797000,684992.4,112007.625
598000,411152.28,186847.71875
142000,186658.89,44658.890625
441000,229458.8,211541.203125
124000,164491.75,40491.75
113000,155156.62,42156.625
191000,269401.53,78401.53125
138000,142732.84,4732.84375
365000,229025.03,135974.96875
128000,135651.62,7651.625
165000,156227.84,8772.15625
290000,199412.28,90587.71875
394000,659580.9,265580.875
450000,454242.2,4242.1875
274000,211077.33,62922.671875
582000,465309.66,116690.34375
338000,317894.44,20105.5625
500000,450149.56,49850.4375
435000,275974.0,159026.0
313000,234741.77,78258.234375
234000,155226.9,78773.09375
302000,182120.34,119879.65625
213000,229451.55,16451.546875
478000,456563.3,21436.6875
240000,194565.4,45434.59375
670000,482323.62,187676.375
655000,429251.94,225748.0625
389000,281944.47,107055.53125
150000,147040.56,2959.4375
377000,260147.17,116852.828125
129000,138418.25,9418.25
115000,140107.06,25107.0625
321000,190192.16,130807.84375
572000,319270.03,252729.96875
275000,181672.38,93327.625
164000,226390.9,62390.90625
213000,209221.56,3778.4375
504000,440099.94,63900.0625
233000,193928.5,39071.5
170000,172528.03,2528.03125
340000,201998.97,138001.03125
253000,233203.77,19796.234375
177000,166966.56,10033.4375
136000,199865.55,63865.546875
204000,156297.66,47702.34375
191000,197995.22,6995.21875
236000,219065.58,16934.421875
189000,151034.25,37965.75
482000,291856.12,190143.875
147000,159385.22,12385.21875
1070000,682952.9,387047.125
182000,180578.6,1421.40625
1009000,658611.0,350389.0
436000,367426.4,68573.59375
759000,594354.6,164645.375
349000,346830.8,2169.1875
388000,327249.34,60750.65625
93000,153690.11,60690.109375
91000,126074.24,35074.2421875
166000,201177.3,35177.296875
263000,188020.2,74979.796875
817000,766298.6,50701.375
128000,246109.62,118109.625
254000,160708.83,93291.171875
288000,284232.2,3767.8125
600000,465222.06,134777.9375
353000,227093.17,125906.828125
1099000,757074.4,341925.625
460000,311644.9,148355.09375
687000,580811.9,106188.125
143000,149196.56,6196.5625
242000,207881.11,34118.890625
122000,153845.39,31845.390625
137000,158233.1,21233.09375
449000,418283.75,30716.25
394000,429128.4,35128.40625
189000,221886.44,32886.4375
262000,194111.62,67888.375
215000,243808.62,28808.625
186000,146704.25,39295.75
635000,362988.8,272011.1875
621000,561495.25,59504.75
98000,195114.23,97114.234375
299000,202136.0,96864.0
195000,213848.58,18848.578125
169000,253747.34,84747.34375
114000,143471.9,29471.90625
135000,197433.67,62433.671875
765000,574914.9,190085.125
102000,155424.28,53424.28125
389000,231801.48,157198.515625
247000,248727.19,1727.1875
176000,161131.62,14868.375
106000,157781.05,51781.046875
125000,159477.92,34477.921875
402000,257642.72,144357.28125
89000,131347.22,42347.21875
613000,327269.34,285730.65625
387000,299423.56,87576.4375
141000,179833.38,38833.375
561000,487844.62,73155.375
889000,786908.2,102091.8125
117000,105055.984,11944.015625
71000,156278.16,85278.15625
524000,334881.62,189118.375
302000,165725.66,136274.34375
157000,163590.3,6590.296875
229000,249828.22,20828.21875
729000,406128.75,322871.25
181000,210440.19,29440.1875
639000,638184.5,815.5
196000,259636.22,63636.21875
147000,179699.72,32699.71875
117000,163678.03,46678.03125
177000,145939.97,31060.03125
361000,235396.39,125603.609375
216000,285581.22,69581.21875
197000,209846.78,12846.78125
267000,213900.31,53099.6875
114000,148065.02,34065.015625
366000,266818.97,99181.03125
238000,189331.78,48668.21875
167000,191019.28,24019.28125
318000,215582.44,102417.5625
214000,194988.62,19011.375
220000,209690.03,10309.96875
562000,540405.56,21594.4375
105000,150616.03,45616.03125
833000,626240.1,206759.875
273000,312684.03,39684.03125
155000,163530.16,8530.15625
269000,212352.77,56647.234375
126000,132194.31,6194.3125
202000,200310.94,1689.0625
213000,161293.22,51706.78125
255000,265698.94,10698.9375
164000,163034.61,965.390625
303000,221102.58,81897.421875
140000,164285.77,24285.765625
110000,140016.78,30016.78125
895000,793025.94,101974.0625
222000,238784.5,16784.5
204000,224545.44,20545.4375
281000,274426.56,6573.4375
223000,206489.27,16510.734375
341000,233128.83,107871.171875
95000,133508.31,38508.3125
442000,209981.64,232018.359375
220000,224279.03,4279.03125
404000,210957.34,193042.65625
198000,149394.27,48605.734375
491000,420955.62,70044.375
1005000,901354.5,103645.5
76000,126209.43,50209.4296875
143000,212943.1,69943.09375
116000,124291.76,8291.7578125
270000,212511.98,57488.015625
183000,152671.16,30328.84375
255000,219677.42,35322.578125
487000,342428.7,144571.3125
186000,187008.58,1008.578125
407000,216313.55,190686.453125
900000,617408.6,282591.375
924000,602270.3,321729.6875
187000,175111.34,11888.65625
366000,304739.34,61260.65625
346000,291355.78,54644.21875
164000,139562.95,24437.046875
244000,207095.34,36904.65625
149000,187503.56,38503.5625
118000,142622.78,24622.78125
287000,249073.03,37926.96875
84000,162977.03,78977.03125
394000,291224.94,102775.0625
118000,138109.47,20109.46875
198000,239806.0,41806.0
542000,314971.97,227028.03125
848000,551178.5,296821.5
164000,164879.12,879.125
118000,189832.47,71832.46875
128000,113790.91,14209.09375
181000,168215.66,12784.34375
137000,191311.78,54311.78125
169000,162497.44,6502.5625
319000,279414.4,39585.59375
482000,246139.2,235860.796875
225000,140454.19,84545.8125
284000,161542.97,122457.03125
266000,259942.44,6057.5625
115000,136448.27,21448.265625
250000,199062.88,50937.125
102000,135359.22,33359.21875
186000,179326.81,6673.1875
400000,313208.28,86791.71875
211000,204510.64,6489.359375
598000,441312.25,156687.75
569000,285135.8,283864.1875
691000,442022.38,248977.625
221000,146831.28,74168.71875
246000,186987.72,59012.28125
330000,260507.8,69492.203125
230000,187293.56,42706.4375
235000,245778.33,10778.328125
626000,554153.75,71846.25
218000,171882.75,46117.25
292000,227845.33,64154.671875
328000,226154.44,101845.5625
108000,179804.94,71804.9375
163000,162380.62,619.375
342000,279910.44,62089.5625
285000,323195.88,38195.875
356000,205929.94,150070.0625
538000,488040.34,49959.65625
87000,160646.4,73646.40625
785000,589775.6,195224.375
544000,440583.66,103416.34375
158000,128790.03,29209.96875
124000,148829.69,24829.6875
123000,183301.77,60301.765625
431000,367550.3,63449.6875
220000,176340.25,43659.75
455000,302889.8,152110.1875
166000,227062.89,61062.890625
368000,256403.14,111596.859375
127000,169113.39,42113.390625
123000,152393.17,29393.171875
282000,246322.05,35677.953125
780000,500534.56,279465.4375
126000,167326.56,41326.5625
114000,159209.56,45209.5625
173000,182723.84,9723.84375
95000,138004.33,43004.328125
127000,204212.75,77212.75
648000,628026.6,19973.375
394000,318229.7,75770.3125
192000,242671.19,50671.1875
230000,152653.92,77346.078125
129000,144306.47,15306.46875
197000,206480.02,9480.015625
293000,187853.86,105146.140625
461000,289853.28,171146.71875
375000,227325.3,147674.703125
163000,175768.62,12768.625
217000,155593.9,61406.09375
354000,294787.38,59212.625
49000,144351.25,95351.25
193000,176079.0,16921.0
187000,205931.38,18931.375
385000,224355.38,160644.625
159000,186819.86,27819.859375
513000,303140.38,209859.625
430000,280475.53,149524.46875
128000,137416.03,9416.03125
167000,178449.53,11449.53125
331000,229009.98,101990.015625
140000,141152.84,1152.84375
82000,143432.03,61432.03125
321000,229556.06,91443.9375
1261000,650739.75,610260.25
462000,460830.56,1169.4375
482000,383034.5,98965.5
347000,247938.8,99061.203125
73000,171293.36,98293.359375
222000,181142.34,40857.65625
93000,132545.03,39545.03125
361000,245049.23,115950.765625
512000,293347.0,218653.0
407000,463249.7,56249.6875
254000,182045.44,71954.5625
856000,609247.5,246752.5
171000,231445.39,60445.390625
317000,263751.94,53248.0625
193000,241421.06,48421.0625
125000,148871.31,23871.3125
197000,222518.94,25518.9375
736000,526214.06,209785.9375
194000,279927.75,85927.75
142000,137832.2,4167.796875
326000,255939.25,70060.75
613000,332304.38,280695.625
424000,367559.8,56440.1875
245000,230220.53,14779.46875
423000,227881.47,195118.53125
391000,269400.84,121599.15625
346000,229141.12,116858.875
127000,148401.56,21401.5625
437000,274056.56,162943.4375
510000,319702.03,190297.96875
148000,140342.45,7657.546875
185000,144582.28,40417.71875
135000,158061.72,23061.71875
626000,440127.53,185872.46875
263000,201366.84,61633.15625
297000,229143.7,67856.296875
228000,228601.73,601.734375
262000,194232.56,67767.4375
181000,166582.39,14417.609375
1169000,445773.47,723226.53125
296000,184854.69,111145.3125
114000,143270.19,29270.1875
485000,265814.56,219185.4375
835000,686663.0,148337.0
719000,358535.1,360464.90625
674000,582587.4,91412.625
592000,423487.6,168512.40625
337000,278078.56,58921.4375
493000,307285.1,185714.90625
323000,227407.0,95593.0
